Match_Id,Track,Name,Rank,Time,Kart,드리프트,가속력,코너링,부스터시간,부스터충전량
맛을잃은소금/82,신화 신들의 세계,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/82,신화 신들의 세계,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/82,신화 신들의 세계,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/82,신화 신들의 세계,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/83,빌리지 남산,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/83,빌리지 남산,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/83,빌리지 남산,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/83,빌리지 남산,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/84,쥐라기 공룡 결투장,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/84,쥐라기 공룡 결투장,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/84,쥐라기 공룡 결투장,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/84,쥐라기 공룡 결투장,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/85,브로디 비밀의 연구소,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/85,브로디 비밀의 연구소,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/85,브로디 비밀의 연구소,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/85,브로디 비밀의 연구소,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/86,차이나 황산,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/86,차이나 황산,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/86,차이나 황산,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/86,차이나 황산,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/87,1920 아슬아슬 비행장,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/87,1920 아슬아슬 비행장,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/87,1920 아슬아슬 비행장,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/87,1920 아슬아슬 비행장,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/88,월드 이탈리아 피사의 사탑,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/88,월드 이탈리아 피사의 사탑,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/88,월드 이탈리아 피사의 사탑,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/88,월드 이탈리아 피사의 사탑,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/89,코리아 제주 해오름 다운힐,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/89,코리아 제주 해오름 다운힐,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/89,코리아 제주 해오름 다운힐,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/89,코리아 제주 해오름 다운힐,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/90,메이플 리스항구 언덕길,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/90,메이플 리스항구 언덕길,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/90,메이플 리스항구 언덕길,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/90,메이플 리스항구 언덕길,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/91,빌리지 운명의 다리,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/91,빌리지 운명의 다리,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/91,빌리지 운명의 다리,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/91,빌리지 운명의 다리,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/92,쥐라기 공룡 무덤,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/92,쥐라기 공룡 무덤,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/92,쥐라기 공룡 무덤,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/92,쥐라기 공룡 무덤,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/93,월드 이탈리아 피사의 사탑,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/93,월드 이탈리아 피사의 사탑,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/93,월드 이탈리아 피사의 사탑,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/93,월드 이탈리아 피사의 사탑,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/94,차이나 서안 병마용 2,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/94,차이나 서안 병마용 2,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/94,차이나 서안 병마용 2,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/94,차이나 서안 병마용 2,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/95,1920 아슬아슬 비행장,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/95,1920 아슬아슬 비행장,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/95,1920 아슬아슬 비행장,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/95,1920 아슬아슬 비행장,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/96,비치 해변 드라이브,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/96,비치 해변 드라이브,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/96,비치 해변 드라이브,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/96,비치 해변 드라이브,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/97,네모 산타의 비밀공간,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/97,네모 산타의 비밀공간,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/97,네모 산타의 비밀공간,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/97,네모 산타의 비밀공간,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/98,차이나 서안 병마용 2,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/98,차이나 서안 병마용 2,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/98,차이나 서안 병마용 2,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/98,차이나 서안 병마용 2,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/99,노르테유 스카이웨이,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/99,노르테유 스카이웨이,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/99,노르테유 스카이웨이,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/99,노르테유 스카이웨이,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
맛을잃은소금/100,WKC 코리아 서킷,리보렝,1.0,81.08,어벤저 V1,1105.0,1105.0,1015.0,1005.0,500.0
맛을잃은소금/100,WKC 코리아 서킷,padora700,2.0,82.09,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
맛을잃은소금/100,WKC 코리아 서킷,playThe배찌n,3.0,82.93,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
맛을잃은소금/100,WKC 코리아 서킷,03250325,4.0,87.01,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
따로가니/1,쥐라기 공룡 무덤,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/1,쥐라기 공룡 무덤,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/1,쥐라기 공룡 무덤,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/2,월드 두바이 다운타운,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/2,월드 두바이 다운타운,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/2,월드 두바이 다운타운,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/3,WKC 투어링 랠리,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/3,WKC 투어링 랠리,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/3,WKC 투어링 랠리,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/4,빌리지 남산,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/4,빌리지 남산,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/4,빌리지 남산,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/5,WKC 투어링 랠리,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/5,WKC 투어링 랠리,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/5,WKC 투어링 랠리,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/6,쥐라기 공룡 결투장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/6,쥐라기 공룡 결투장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/6,쥐라기 공룡 결투장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/7,차이나 라사,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/7,차이나 라사,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/7,차이나 라사,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/8,차이나 서안 병마용 2,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/8,차이나 서안 병마용 2,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/8,차이나 서안 병마용 2,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/9,월드 뉴욕 대질주,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/9,월드 뉴욕 대질주,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/9,월드 뉴욕 대질주,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/10,네모 장난감 선물공장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/10,네모 장난감 선물공장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/10,네모 장난감 선물공장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/11,빌리지 고가의 질주,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/11,빌리지 고가의 질주,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/11,빌리지 고가의 질주,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/12,코리아 제주 해오름 다운힐,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/12,코리아 제주 해오름 다운힐,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/12,코리아 제주 해오름 다운힐,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/13,차이나 황산,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/13,차이나 황산,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/13,차이나 황산,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/14,월드 두바이 다운타운,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/14,월드 두바이 다운타운,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/14,월드 두바이 다운타운,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/15,노르테유 스카이웨이,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/15,노르테유 스카이웨이,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/15,노르테유 스카이웨이,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/16,메이플 헤네시스 공원,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/16,메이플 헤네시스 공원,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/16,메이플 헤네시스 공원,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/17,빌리지 운명의 다리,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/17,빌리지 운명의 다리,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/17,빌리지 운명의 다리,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/18,차이나 라사,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/18,차이나 라사,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/18,차이나 라사,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/19,1920 아슬아슬 비행장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/19,1920 아슬아슬 비행장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/19,1920 아슬아슬 비행장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/20,빌리지 고가의 질주,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/20,빌리지 고가의 질주,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/20,빌리지 고가의 질주,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/21,WKC 투어링 랠리,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/21,WKC 투어링 랠리,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/21,WKC 투어링 랠리,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/22,차이나 서안 병마용 2,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/22,차이나 서안 병마용 2,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/22,차이나 서안 병마용 2,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/23,월드 두바이 다운타운,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/23,월드 두바이 다운타운,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/23,월드 두바이 다운타운,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/24,네모 장난감 선물공장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/24,네모 장난감 선물공장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/24,네모 장난감 선물공장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/25,쥐라기 공룡 무덤,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/25,쥐라기 공룡 무덤,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/25,쥐라기 공룡 무덤,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/26,브로디 비밀의 연구소,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/26,브로디 비밀의 연구소,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/26,브로디 비밀의 연구소,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/27,네모 산타의 비밀공간,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/27,네모 산타의 비밀공간,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/27,네모 산타의 비밀공간,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/28,메이플 리스항구 언덕길,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/28,메이플 리스항구 언덕길,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/28,메이플 리스항구 언덕길,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/29,노르테유 스카이웨이,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/29,노르테유 스카이웨이,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/29,노르테유 스카이웨이,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/30,메이플 헤네시스 공원,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/30,메이플 헤네시스 공원,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/30,메이플 헤네시스 공원,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/31,쥐라기 공룡 무덤,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/31,쥐라기 공룡 무덤,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/31,쥐라기 공룡 무덤,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/32,브로디 비밀의 연구소,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/32,브로디 비밀의 연구소,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/32,브로디 비밀의 연구소,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/33,차이나 라사,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/33,차이나 라사,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/33,차이나 라사,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/34,쥐라기 공룡 결투장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/34,쥐라기 공룡 결투장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/34,쥐라기 공룡 결투장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/35,신화 신들의 세계,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/35,신화 신들의 세계,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/35,신화 신들의 세계,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/36,빌리지 남산,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/36,빌리지 남산,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/36,빌리지 남산,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/37,빌리지 고가의 질주,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/37,빌리지 고가의 질주,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/37,빌리지 고가의 질주,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/38,WKC 투어링 랠리,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/38,WKC 투어링 랠리,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/38,WKC 투어링 랠리,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/39,차이나 라사,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/39,차이나 라사,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/39,차이나 라사,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/40,월드 두바이 다운타운,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/40,월드 두바이 다운타운,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/40,월드 두바이 다운타운,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/41,월드 뉴욕 대질주,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/41,월드 뉴욕 대질주,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/41,월드 뉴욕 대질주,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/42,쥐라기 공룡 결투장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/42,쥐라기 공룡 결투장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
따로가니/42,쥐라기 공룡 결투장,Fairy레오,4.0,102.13,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
따로가니/43,네모 장난감 선물공장,페리법냥이,1.0,95.76,나이트 세이버 V1,1050.0,1024.0,965.0,950.0,600.0
따로가니/43,네모 장난감 선물공장,Fairy아들,3.0,101.26,파이어 마라톤 V1,1015.0,1024.0,950.0,1000.0,560.0
